time (s),Frequency (Hz),Flux (mJy),Flux error
289721.12317595247,455000000000000.0,0.0003188281341014893,2.8232762022222856e-05
80461.79815734348,455000000000000.0,0.0023713100947055643,1.512072612066926e-05
229304.36238033525,455000000000000.0,0.0005305110785065095,1.9104773046934902e-05
29416.67139142225,455000000000000.0,0.006302186605354872,0.0004767876385109803
88501.61847225916,455000000000000.0,0.00194860668591024,0.00017843341194426633
50163.46646937732,455000000000000.0,0.003789761907219961,0.0006054002629063126
214928.6472045739,455000000000000.0,0.0005571388694827457,5.3037262519114656e-05
132163.5240889125,455000000000000.0,0.0012920850549138062,7.191288179696243e-05
40380.431800826365,455000000000000.0,0.004716949023846265,0.000778124147788974
126952.2324275884,455000000000000.0,0.0012386552757549108,0.00023121079217440596
131554.508111949,455000000000000.0,0.0012071467391157823,0.00011283610038717164
151919.84894834235,455000000000000.0,0.0010195381874911942,0.00011646535212907539
142882.30978766977,455000000000000.0,0.0010691651312175095,0.00016661651244647747
42484.92178131656,455000000000000.0,0.004089012794915333,0.0006338489468300943
142328.23561068936,455000000000000.0,0.0011247338606524663,0.00020625653041687433
104514.10161934419,455000000000000.0,0.0016625910469933282,0.00021973248412387203
204097.96830972756,455000000000000.0,0.0006783368754162995,5.426810352308699e-05
184545.51243678704,545000000000000.0,0.0006890414148140046,7.255465301620527e-05
65467.99852199925,545000000000000.0,0.0023105231367125715,0.0003258783216979568
115296.30199802441,545000000000000.0,0.001479835465030612,0.0001633022524856668
160255.87699211988,545000000000000.0,0.0008015076182354488,0.0001465286199820045
80640.66228497155,545000000000000.0,0.0020445064803974638,0.0003167229896106995
47722.6093440703,545000000000000.0,0.003344272204756212,0.00041260522328796616
52316.032712827066,545000000000000.0,0.002980123896380739,0.0006002050762752915
278005.88400305837,545000000000000.0,0.0002969934604222984,5.766203436715813e-05
238761.8951606286,545000000000000.0,0.0004228971311650881,3.949251516306453e-05
195639.0423135507,545000000000000.0,0.0005751184366072954,2.565877649730754e-05
68952.41588487796,545000000000000.0,0.002526479871867325,0.0003858021968545867
81659.74256989565,545000000000000.0,0.001886346336796993,0.00011811057316954819
128515.37917218579,545000000000000.0,0.0010752686496129065,0.00024521035041689796
110134.26239224603,545000000000000.0,0.001293299099348963,0.00019528860245993904
72034.32991443628,545000000000000.0,0.00221012659515446,9.579163160471741e-05
80937.33534427965,545000000000000.0,0.0020116580681866477,0.000202050631231283
177449.81948700218,545000000000000.0,0.0007404306879196743,0.00014809598071396834
49486.79974409961,545000000000000.0,0.003312915917972884,0.00033835010781662787
160357.28891180424,545000000000000.0,0.000896114598375087,0.00013047949941976113
63807.000207485085,545000000000000.0,0.0023993915419451444,0.00026682849962963946
54120.04405958613,545000000000000.0,0.003204270881682461,0.0003850730974606949
233957.5927875202,545000000000000.0,0.00040824615198250104,2.6922854889889945e-05
33431.94293068763,545000000000000.0,0.004817577670061733,0.0007246368566957803
117516.34879329533,545000000000000.0,0.001239538479347678,0.00016067681129357326
138129.70456788762,545000000000000.0,0.0010143958564050666,0.00012046139486365822
176558.4716543729,545000000000000.0,0.0006769169950594298,5.347801756450091e-05
70863.02459347984,545000000000000.0,0.002207455649801256,0.00012350122893003447
108070.70930986833,545000000000000.0,0.0013772345683652411,0.0002474314998354553
186177.41508572613,545000000000000.0,0.0007598211481609279,9.80441048959044e-05
86969.98305961034,1.08e+18,3.5403847496949216e-06,4.4570143514491383e-07
68421.13311868787,1.08e+18,4.718594097848985e-06,1.21631742779852e-07
39262.721314622606,1.08e+18,9.459012108230954e-06,1.0649953075641917e-06
53451.5968031453,1.08e+18,7.3512864706235e-06,1.8517045432439508e-06
102820.5872713439,1.08e+18,2.922743220525925e-06,4.1783100738125644e-07
130597.38432084236,1.08e+18,2.0745879058169697e-06,1.5847935325440675e-07
36755.73547446568,1.08e+18,1.0246138976365426e-05,1.68803598259259e-06
50016.551109095584,1.08e+18,8.522912013155942e-06,1.0109954347762054e-06
108347.14250596946,1.08e+18,2.7126859957878016e-06,4.342912693610862e-08
98429.14739843828,1.08e+18,2.9053249190726185e-06,1.5219910536255158e-07
66220.48832876382,1.08e+18,5.4325090043270345e-06,7.855636760478966e-07
94833.77942261804,1.08e+18,3.0355280130960043e-06,7.647563979795268e-07
57954.331724753385,1.08e+18,5.775545771583457e-06,6.612712226212754e-07
57205.952194274294,1.08e+18,6.2784110357710865e-06,9.054412496316548e-07
38986.66540406985,1.08e+18,1.050039715501519e-05,2.462438309530296e-06
30037.642070404618,1.08e+18,1.4879590739808691e-05,1.3013040154124593e-06
120128.04335894815,1.08e+18,2.3577898695803473e-06,3.513160242706146e-07
68371.34111110978,1.08e+18,4.850762898848105e-06,9.590842519024717e-07
88856.81295232504,1.08e+18,3.452863197971883e-06,7.300312086318168e-07
74407.8045215127,1.08e+18,4.306772946732449e-06,8.138517233351394e-07
32409.465130633795,1.08e+18,1.3243013226495801e-05,2.3917910633116094e-06
53137.30774522475,1.08e+18,7.967868637993549e-06,9.239272714935218e-07
32056.724481613783,1.08e+18,1.3347301740564358e-05,2.328856121926149e-06
60834.05860170399,1.08e+18,6.1892264609228185e-06,7.481593770388518e-07
70952.589790449,1.08e+18,4.450772479823319e-06,2.4425611637096394e-07
233069.47242849058,1.08e+18,6.835009671474735e-07,9.407329870614264e-08
80983.67769241684,1.08e+18,3.938596976996317e-06,4.7006872127693974e-07
50869.29671641804,1.08e+18,6.851606851588836e-06,1.07065511880552e-06
69461.9505572122,1.08e+18,4.878523538837959e-06,8.937889053228334e-07
